,accept,reward,m_type,income,accounts,overdraft,rating,cards,homes,family,Owner,balance
16067,No,Points,Postcard,2,1,No,2,1,2,5,No,27.0
16068,No,Points,Postcard,3,1,No,2,3,1,3,Yes,243.0
16069,No,Cash Back,Letter,2,1,No,3,2,1,5,No,999.0
16070,No,Points,Letter,2,1,No,2,2,1,3,Yes,203.0
16071,No,Air Miles,Postcard,2,1,No,1,2,1,4,Yes,665.0
16072,No,Cash Back,Letter,2,1,No,3,1,1,4,Yes,1560.0
16073,No,Cash Back,Letter,3,1,No,3,2,1,5,Yes,1825.0
16074,No,Air Miles,Letter,1,1,No,1,2,1,3,Yes,1000.0
16075,No,Cash Back,Postcard,2,1,No,1,2,1,4,Yes,482.0
16076,No,Air Miles,Postcard,1,1,No,3,2,2,5,Yes,477.0
16077,No,Points,Letter,1,2,Yes,2,2,2,3,Yes,1021.0
16078,No,Cash Back,Letter,2,2,No,1,3,1,3,No,1422.0
16079,Yes,Points,Postcard,2,2,No,1,1,2,4,No,484.0
16080,No,Points,Letter,1,1,No,1,1,1,2,No,28.0
16081,No,Cash Back,Letter,2,1,No,1,2,2,3,Yes,781.0
16082,No,Cash Back,Postcard,1,1,No,3,1,1,5,Yes,366.0
16083,No,Cash Back,Postcard,3,1,No,1,1,1,3,Yes,288.0
16084,Yes,Points,Postcard,2,1,Yes,2,2,2,4,Yes,1101.0
16085,No,Cash Back,Postcard,2,1,No,3,1,1,5,No,1687.0
16086,No,Air Miles,Postcard,1,1,No,1,2,1,2,Yes,1456.0
16087,No,Cash Back,Postcard,1,1,No,2,1,1,4,Yes,666.0
16088,No,Air Miles,Postcard,3,1,No,2,3,2,3,Yes,941.0
16089,No,Cash Back,Letter,2,2,No,1,2,1,2,Yes,395.0
16090,Yes,Air Miles,Postcard,2,1,Yes,2,3,1,4,Yes,212.0
16091,No,Cash Back,Postcard,3,1,No,3,3,2,3,Yes,644.0
16092,Yes,Air Miles,Postcard,3,1,No,1,1,1,3,Yes,392.0
16093,No,Cash Back,Postcard,3,1,No,2,3,1,3,Yes,1057.0
16094,No,Air Miles,Postcard,1,1,Yes,2,1,1,4,Yes,769.0
16095,No,Points,Letter,2,2,No,2,2,1,4,No,1223.0
16096,No,Cash Back,Letter,2,1,No,3,3,1,4,Yes,755.0
16097,No,Cash Back,Postcard,2,2,No,2,3,1,5,No,587.0
16098,No,Points,Postcard,2,2,No,1,1,1,3,No,899.0
16099,No,Points,Letter,3,1,No,2,3,1,2,No,859.0
16100,No,Cash Back,Postcard,2,1,No,3,2,1,4,No,627.0
16101,No,Points,Postcard,2,1,No,3,2,1,5,No,1370.0
16102,No,Air Miles,Letter,2,2,No,2,2,1,4,Yes,1137.0
16103,No,Air Miles,Letter,3,1,No,2,3,1,5,No,396.0
16104,No,Air Miles,Postcard,2,1,No,1,2,2,3,No,849.0
16105,No,Air Miles,Postcard,2,2,No,2,2,1,5,Yes,365.0
16106,No,Points,Letter,3,2,No,3,1,2,1,Yes,796.0
16107,No,Air Miles,Postcard,2,2,No,2,2,1,4,Yes,898.0
16108,No,Air Miles,Letter,1,1,No,2,2,1,1,Yes,1358.0
16109,No,Air Miles,Letter,1,2,No,2,2,2,3,Yes,1205.0
16110,No,Points,Letter,2,1,No,2,1,1,5,Yes,216.0
16111,No,Cash Back,Postcard,2,1,No,3,1,1,4,No,470.0
16112,No,Air Miles,Letter,2,1,No,2,1,1,2,Yes,485.0
16113,No,Cash Back,Postcard,2,1,Yes,2,1,2,1,No,699.0
16114,No,Cash Back,Postcard,2,1,No,1,2,1,5,Yes,675.0
16115,No,Points,Postcard,2,1,No,3,1,1,4,No,666.0
16116,No,Cash Back,Postcard,2,2,No,1,2,1,5,No,94.0
16117,No,Cash Back,Postcard,2,2,No,2,1,1,2,No,1042.0
16118,No,Cash Back,Postcard,1,1,No,2,2,1,1,Yes,161.0
16119,Yes,Points,Letter,2,1,Yes,1,3,2,3,Yes,2169.0
16120,No,Cash Back,Postcard,1,1,No,3,3,1,4,No,269.0
16121,No,Cash Back,Postcard,2,1,No,2,1,1,5,Yes,873.0
16122,No,Air Miles,Postcard,1,2,No,3,3,1,5,No,845.0
16123,No,Cash Back,Postcard,2,2,No,2,1,1,3,Yes,892.0
16124,No,Cash Back,Postcard,1,2,No,2,2,1,4,Yes,511.0
16125,No,Air Miles,Postcard,1,1,No,2,1,1,4,Yes,599.0
16126,No,Air Miles,Letter,2,2,No,2,1,1,3,Yes,477.0
16127,No,Air Miles,Postcard,2,1,No,1,3,1,4,No,1192.0
16128,No,Points,Letter,2,1,No,2,3,1,4,Yes,175.0
16129,No,Points,Postcard,2,1,No,2,2,1,4,No,625.0
16130,No,Points,Letter,2,1,No,1,2,1,2,Yes,1060.0
16131,No,Points,Letter,3,1,No,3,3,1,4,No,925.0
16132,No,Cash Back,Postcard,2,2,No,1,2,1,5,Yes,306.0
16133,No,Points,Letter,2,2,No,1,1,1,5,Yes,1239.0
16134,Yes,Air Miles,Postcard,3,2,Yes,1,3,2,3,Yes,585.0
16135,No,Cash Back,Postcard,2,2,No,3,1,1,3,No,504.0
16136,Yes,Points,Letter,1,1,No,1,3,1,3,Yes,615.0
16137,No,Points,Letter,2,1,No,2,1,1,4,Yes,1092.0
16138,No,Points,Letter,2,1,No,2,3,1,3,No,10.0
16139,Yes,Points,Postcard,1,2,No,1,1,1,3,Yes,883.0
16140,No,Air Miles,Letter,2,1,Yes,2,3,1,5,Yes,1726.0
16141,No,Points,Letter,1,1,Yes,2,2,1,5,No,746.0
16142,No,Air Miles,Letter,2,1,No,3,2,1,5,Yes,38.0
16143,No,Points,Postcard,2,1,No,2,1,2,5,Yes,1587.0
16144,No,Cash Back,Letter,3,1,Yes,1,1,1,3,Yes,1557.0
16145,No,Points,Postcard,1,1,Yes,2,1,1,4,Yes,398.0
16146,No,Air Miles,Postcard,2,2,No,1,2,1,4,Yes,1328.0
16147,No,Points,Postcard,1,1,No,2,1,1,3,No,36.0
16148,No,Cash Back,Letter,2,1,No,3,2,1,5,Yes,1715.0
16149,No,Points,Postcard,2,2,No,3,2,2,4,No,870.0
16150,No,Cash Back,Letter,3,1,No,2,3,1,4,Yes,153.0
16151,No,Cash Back,Postcard,3,1,No,2,2,1,4,Yes,1266.0
16152,No,Points,Letter,3,2,No,1,3,2,3,No,1598.0
16153,No,Points,Postcard,1,1,No,2,2,1,4,Yes,332.0
16154,No,Cash Back,Letter,2,2,No,3,1,1,5,No,660.0
16155,No,Cash Back,Postcard,1,1,No,1,1,1,4,Yes,456.0
16156,Yes,Air Miles,Postcard,2,1,No,1,1,1,5,No,484.0
16157,No,Air Miles,Postcard,3,1,No,3,2,1,4,Yes,152.0
16158,No,Points,Postcard,2,2,No,1,1,1,5,Yes,1591.0
16159,No,Cash Back,Postcard,2,1,No,2,2,2,3,Yes,1303.0
16160,No,Air Miles,Postcard,1,2,No,3,2,1,2,Yes,386.0
16161,No,Air Miles,Letter,2,2,Yes,2,2,1,3,Yes,1710.0
16162,No,Air Miles,Letter,1,1,No,3,2,1,1,No,1330.0
16163,No,Points,Letter,2,2,No,2,2,1,5,Yes,423.0
16164,No,Cash Back,Postcard,1,1,No,1,2,1,5,Yes,1535.0
16165,No,Cash Back,Letter,3,1,No,1,1,1,4,No,1290.0
16166,No,Points,Letter,1,1,No,1,2,1,4,No,276.0
16167,Yes,Points,Letter,2,1,No,1,1,1,3,Yes,252.0
16168,No,Air Miles,Letter,1,2,No,1,2,1,3,No,651.0
16169,No,Air Miles,Letter,2,1,Yes,3,3,1,4,No,534.0
16170,No,Points,Letter,2,1,No,2,2,1,5,Yes,137.0
16171,Yes,Cash Back,Letter,1,1,No,1,1,1,5,Yes,2086.0
16172,No,Cash Back,Postcard,1,1,No,3,1,1,4,Yes,1669.0
16173,No,Points,Letter,3,1,No,1,2,1,4,Yes,735.0
16174,No,Cash Back,Letter,3,2,No,3,3,2,4,Yes,629.0
16175,No,Cash Back,Postcard,3,1,No,1,3,1,4,No,47.0
16176,No,Points,Letter,2,2,No,3,2,1,3,Yes,1545.0
16177,No,Cash Back,Letter,3,1,No,1,2,1,1,Yes,232.0
16178,No,Air Miles,Postcard,2,2,No,3,2,1,3,Yes,520.0
16179,No,Points,Postcard,2,2,No,3,2,1,4,Yes,182.0
16180,No,Cash Back,Letter,1,1,No,2,2,1,4,Yes,1351.0
16181,No,Points,Postcard,2,1,No,2,1,2,3,Yes,873.0
16182,No,Cash Back,Letter,2,2,No,2,2,1,5,No,404.0
16183,No,Cash Back,Postcard,2,1,Yes,2,2,1,5,No,825.0
16184,No,Points,Letter,2,1,No,2,3,1,4,Yes,94.0
16185,No,Air Miles,Letter,3,1,No,3,3,1,4,Yes,511.0
16186,No,Cash Back,Postcard,1,2,No,2,2,2,4,Yes,829.0
16187,No,Points,Postcard,3,1,No,1,2,1,3,No,403.0
16188,No,Points,Postcard,1,1,No,3,2,1,3,Yes,207.0
16189,No,Air Miles,Postcard,3,1,No,3,1,1,5,No,449.0
16190,No,Cash Back,Postcard,2,1,No,1,1,1,4,Yes,1004.0
16191,No,Cash Back,Letter,3,1,No,3,2,1,4,No,375.0
16192,Yes,Air Miles,Letter,3,2,No,3,2,1,2,Yes,1198.0
16193,No,Cash Back,Letter,2,1,Yes,2,2,1,4,Yes,622.0
16194,No,Points,Letter,3,1,No,3,2,1,3,Yes,102.0
16195,No,Points,Letter,1,2,No,3,2,1,3,No,147.0
16196,No,Points,Letter,2,1,No,1,2,1,5,No,1657.0
16197,No,Cash Back,Letter,2,1,No,2,3,2,2,No,2071.0
16198,No,Air Miles,Postcard,1,1,No,3,2,1,2,Yes,1342.0
16199,No,Cash Back,Postcard,2,2,Yes,1,1,1,5,No,608.0
16200,No,Air Miles,Letter,2,2,Yes,2,1,1,3,No,1331.0
16201,No,Air Miles,Letter,2,1,No,3,3,1,4,Yes,480.0
16202,No,Cash Back,Letter,3,1,No,3,3,1,4,No,402.0
16203,No,Air Miles,Postcard,1,1,No,3,3,1,5,Yes,1773.0
16204,No,Air Miles,Letter,1,1,No,3,2,1,4,Yes,1232.0
16205,No,Cash Back,Postcard,2,1,Yes,3,1,1,3,Yes,560.0
16206,No,Air Miles,Letter,3,1,No,2,1,2,3,Yes,1257.0
16207,No,Cash Back,Postcard,2,2,No,2,2,1,4,Yes,263.0
16208,No,Air Miles,Letter,2,1,No,3,3,1,2,Yes,245.0
16209,No,Air Miles,Letter,3,2,No,1,1,2,4,Yes,299.0
16210,No,Cash Back,Postcard,2,1,No,3,3,2,4,Yes,416.0
16211,No,Points,Postcard,3,1,No,2,1,2,4,Yes,1260.0
16212,No,Cash Back,Letter,2,1,No,1,3,1,4,Yes,258.0
16213,No,Points,Letter,1,1,No,2,1,1,5,No,471.0
16214,No,Cash Back,Letter,2,1,No,2,2,1,4,No,400.0
16215,No,Points,Letter,1,1,No,3,1,2,3,Yes,683.0
16216,No,Cash Back,Letter,1,2,No,2,2,1,4,No,241.0
16217,Yes,Points,Postcard,2,2,No,2,1,1,3,Yes,117.0
16218,No,Points,Letter,2,1,Yes,3,2,1,4,Yes,1254.0
16219,No,Air Miles,Letter,1,1,Yes,2,2,1,3,Yes,64.0
16220,No,Cash Back,Letter,3,1,No,3,1,2,4,No,82.0
16221,No,Air Miles,Letter,2,2,No,3,2,1,5,Yes,447.0
16222,No,Cash Back,Postcard,2,1,No,3,2,1,4,Yes,637.0
16223,No,Points,Postcard,1,1,No,2,1,1,5,Yes,781.0
16224,No,Air Miles,Postcard,3,2,No,2,3,1,4,No,71.0
16225,No,Cash Back,Postcard,3,1,No,2,1,1,4,Yes,949.0
16226,No,Points,Postcard,1,1,No,2,3,1,3,Yes,281.0
16227,No,Cash Back,Postcard,2,1,No,1,1,1,2,Yes,709.0
16228,No,Cash Back,Postcard,2,1,No,2,2,1,4,Yes,1737.0
16229,No,Cash Back,Postcard,1,1,No,3,3,1,5,No,1425.0
16230,No,Air Miles,Postcard,3,1,No,2,2,1,4,Yes,1369.0
16231,No,Air Miles,Postcard,3,2,No,1,2,1,4,Yes,1534.0
16232,No,Air Miles,Letter,2,1,Yes,2,1,1,3,Yes,1372.0
16233,No,Air Miles,Letter,2,1,Yes,2,1,1,4,No,1256.0
16234,No,Cash Back,Letter,1,2,No,1,1,1,3,Yes,979.0
16235,Yes,Cash Back,Postcard,1,2,No,1,1,1,3,Yes,133.0
16236,No,Air Miles,Postcard,3,2,Yes,1,1,2,4,No,509.0
16237,No,Cash Back,Letter,3,1,No,1,2,2,3,No,837.0
16238,No,Points,Postcard,2,2,No,1,2,1,4,Yes,378.0
16239,No,Cash Back,Postcard,1,1,No,3,1,1,5,Yes,897.0
16240,No,Points,Postcard,3,1,No,2,2,1,4,Yes,290.0
16241,No,Points,Letter,2,1,Yes,2,3,1,3,Yes,613.0
16242,No,Points,Letter,2,1,No,2,2,1,1,No,112.0
16243,No,Points,Postcard,2,1,No,2,2,1,1,Yes,1361.0
16244,No,Cash Back,Postcard,3,1,No,1,2,1,4,No,975.0
16245,No,Air Miles,Letter,1,1,No,3,3,2,5,No,1753.0
16246,No,Air Miles,Letter,1,1,No,1,3,1,2,No,1439.0
16247,No,Cash Back,Postcard,2,2,No,1,3,1,4,No,1845.0
16248,No,Cash Back,Postcard,2,1,No,2,2,1,4,Yes,444.0
16249,No,Points,Postcard,2,2,No,1,1,1,4,Yes,108.0
16250,No,Air Miles,Postcard,2,1,No,3,3,1,4,No,818.0
16251,No,Cash Back,Letter,1,1,No,1,1,1,5,Yes,870.0
16252,No,Air Miles,Letter,3,2,No,1,1,1,4,Yes,438.0
16253,No,Cash Back,Postcard,1,1,Yes,3,1,1,4,Yes,1399.0
16254,No,Cash Back,Postcard,1,2,No,3,3,1,4,Yes,721.0
16255,No,Cash Back,Postcard,3,1,No,1,2,1,4,Yes,678.0
16256,No,Air Miles,Postcard,3,2,No,1,2,2,1,Yes,825.0
16257,No,Air Miles,Postcard,2,1,Yes,1,3,1,4,Yes,1546.0
16258,No,Cash Back,Postcard,2,1,No,1,2,1,5,Yes,603.0
16259,No,Air Miles,Letter,2,1,No,2,1,2,3,Yes,1193.0
16260,Yes,Points,Postcard,1,1,No,1,2,1,4,No,694.0
16261,No,Cash Back,Letter,2,2,No,2,3,1,3,Yes,1251.0
16262,No,Points,Postcard,3,1,No,3,1,2,3,Yes,1532.0
16263,Yes,Points,Letter,1,1,No,1,1,1,3,Yes,233.0
16264,No,Cash Back,Letter,1,1,No,3,2,1,2,Yes,1345.0
16265,No,Points,Letter,2,1,No,3,3,1,5,Yes,352.0
16266,No,Points,Postcard,3,2,Yes,3,2,1,5,No,628.0
16267,No,Cash Back,Letter,2,1,Yes,1,2,1,3,Yes,284.0
16268,No,Air Miles,Postcard,3,1,No,2,3,1,4,Yes,218.0
16269,No,Points,Letter,2,1,No,1,2,2,2,No,2072.0
16270,No,Points,Postcard,1,1,Yes,2,2,1,5,Yes,2129.0
16271,No,Cash Back,Letter,3,2,No,1,2,2,1,Yes,837.0
16272,No,Cash Back,Postcard,1,1,No,3,1,1,3,No,467.0
16273,No,Air Miles,Postcard,2,2,No,3,2,1,4,No,1809.0
16274,No,Points,Postcard,2,1,No,2,1,1,4,Yes,2157.0
16275,No,Points,Letter,2,1,No,2,1,1,4,No,973.0
16276,No,Cash Back,Postcard,2,2,No,2,2,1,4,Yes,1370.0
16277,No,Air Miles,Letter,3,1,No,1,3,1,2,No,493.0
16278,No,Air Miles,Letter,2,1,No,3,3,1,3,Yes,776.0
16279,No,Air Miles,Letter,2,1,No,1,1,1,4,No,463.0
16280,No,Points,Letter,3,1,Yes,1,2,1,3,Yes,1206.0
16281,No,Air Miles,Letter,1,1,No,1,1,1,4,Yes,1123.0
16282,No,Cash Back,Postcard,1,1,No,3,1,1,5,Yes,738.0
16283,No,Points,Postcard,1,1,No,2,2,1,4,No,412.0
16284,No,Cash Back,Letter,3,2,No,2,2,1,1,Yes,848.0
16285,No,Points,Postcard,2,2,No,3,3,1,4,No,2058.0
16286,No,Points,Postcard,1,1,No,3,1,1,5,Yes,426.0
16287,No,Air Miles,Postcard,1,1,No,3,1,1,3,Yes,972.0
16288,No,Cash Back,Letter,1,1,Yes,3,1,2,2,Yes,1709.0
16289,No,Air Miles,Letter,2,2,No,1,1,1,4,Yes,1837.0
16290,No,Cash Back,Postcard,3,2,Yes,2,2,2,1,Yes,477.0
16291,No,Air Miles,Letter,2,1,No,1,2,1,2,No,210.0
16292,No,Cash Back,Postcard,1,2,Yes,2,2,1,5,No,1986.0
16293,No,Air Miles,Postcard,2,1,No,3,2,2,5,No,74.0
16294,No,Air Miles,Postcard,2,1,No,1,2,2,3,No,145.0
16295,No,Points,Letter,2,2,Yes,2,2,2,2,No,413.0
16296,No,Points,Postcard,3,1,Yes,2,2,1,5,Yes,207.0
16297,No,Air Miles,Letter,3,1,No,2,1,1,3,Yes,1201.0
16298,No,Points,Postcard,2,1,No,3,3,1,3,No,322.0
16299,No,Cash Back,Letter,1,1,No,1,1,1,2,Yes,128.0
16300,No,Cash Back,Postcard,1,1,No,3,2,1,4,Yes,769.0
16301,Yes,Points,Postcard,3,1,No,2,1,2,3,Yes,644.0
16302,No,Air Miles,Letter,1,1,No,3,1,1,4,No,1316.0
16303,No,Cash Back,Letter,1,1,No,2,1,1,4,Yes,166.0
16304,No,Air Miles,Postcard,1,1,No,2,2,2,3,Yes,400.0
16305,No,Points,Postcard,3,1,Yes,1,2,1,4,No,438.0
16306,No,Air Miles,Letter,2,1,No,3,1,1,4,Yes,848.0
16307,Yes,Air Miles,Postcard,3,1,Yes,1,1,1,5,Yes,867.0
16308,No,Air Miles,Letter,1,1,No,2,1,1,5,Yes,961.0
16309,No,Points,Letter,2,1,Yes,3,1,1,4,Yes,487.0
16310,No,Air Miles,Letter,2,1,Yes,3,2,1,2,No,1112.0
16311,No,Points,Letter,2,1,Yes,1,2,1,5,No,1615.0
16312,No,Air Miles,Postcard,2,1,No,3,1,1,3,No,1646.0
16313,No,Points,Letter,2,1,No,2,2,1,2,No,1353.0
16314,No,Points,Letter,2,1,No,1,2,2,2,Yes,1385.0
16315,No,Points,Postcard,1,1,No,1,2,1,5,Yes,486.0
16316,No,Cash Back,Postcard,3,1,No,3,2,1,5,Yes,245.0
16317,No,Cash Back,Letter,2,1,No,1,2,1,5,Yes,848.0
16318,No,Points,Letter,3,1,No,2,3,1,2,Yes,739.0
16319,No,Points,Postcard,3,1,No,2,3,2,4,Yes,182.0
16320,No,Air Miles,Letter,3,1,No,1,2,2,3,Yes,319.0
16321,No,Cash Back,Letter,3,1,No,1,3,2,1,Yes,305.0
16322,No,Cash Back,Letter,2,1,No,3,1,1,3,No,1642.0
16323,No,Points,Postcard,2,1,No,3,1,1,3,Yes,412.0
16324,No,Air Miles,Postcard,3,1,No,3,3,1,2,Yes,1095.0
16325,No,Points,Letter,3,1,No,1,1,1,4,Yes,1084.0
16326,No,Cash Back,Postcard,1,2,No,2,3,1,1,No,217.0
16327,Yes,Points,Postcard,2,1,No,1,2,1,5,No,1556.0
16328,No,Air Miles,Letter,2,1,No,1,1,1,1,Yes,361.0
16329,No,Points,Postcard,3,1,No,2,1,2,4,No,617.0
16330,No,Points,Postcard,2,1,No,1,3,1,5,No,94.0
16331,No,Cash Back,Letter,2,1,No,1,3,2,3,Yes,655.0
16332,No,Cash Back,Letter,2,1,No,3,1,1,3,Yes,792.0
16333,No,Points,Postcard,2,1,No,3,1,1,4,Yes,1039.0
16334,No,Cash Back,Letter,2,1,No,2,2,1,5,No,1579.0
16335,No,Cash Back,Postcard,1,1,No,3,2,1,3,Yes,595.0
16336,No,Air Miles,Postcard,2,1,No,3,2,1,2,No,156.0
16337,Yes,Air Miles,Letter,2,1,No,2,3,1,4,Yes,760.0
16338,No,Air Miles,Postcard,1,1,No,3,2,1,5,Yes,971.0
16339,No,Cash Back,Postcard,3,1,Yes,2,1,1,2,Yes,491.0
16340,No,Cash Back,Postcard,1,2,No,1,1,1,2,No,1859.0
16341,No,Cash Back,Postcard,2,1,Yes,2,2,2,3,No,910.0
16342,No,Cash Back,Postcard,1,1,No,3,2,1,2,Yes,874.0
16343,No,Air Miles,Postcard,2,1,No,2,3,1,4,Yes,114.0
16344,No,Cash Back,Postcard,3,1,No,3,3,1,3,No,165.0
16345,No,Cash Back,Postcard,2,1,No,3,2,1,2,Yes,239.0
16346,No,Cash Back,Letter,2,2,No,3,2,2,2,Yes,921.0
16347,No,Cash Back,Letter,1,1,No,3,2,1,3,No,498.0
16348,No,Cash Back,Letter,2,1,No,1,1,1,4,Yes,204.0
16349,No,Air Miles,Letter,2,1,Yes,1,2,1,4,No,447.0
16350,No,Points,Letter,3,1,No,3,1,1,1,Yes,786.0
16351,No,Air Miles,Postcard,2,1,No,3,1,1,3,Yes,835.0
16352,No,Cash Back,Letter,2,1,No,3,3,1,5,Yes,595.0
16353,No,Points,Letter,2,1,No,1,1,1,4,No,853.0
16354,No,Points,Letter,3,1,No,2,3,1,5,No,291.0
16355,No,Air Miles,Letter,2,2,No,3,1,1,3,Yes,681.0
16356,Yes,Points,Postcard,3,1,Yes,1,1,1,4,Yes,8.0
16357,No,Points,Letter,2,1,No,2,3,1,2,Yes,160.0
16358,No,Air Miles,Postcard,1,2,No,2,2,1,4,No,1201.0
16359,No,Air Miles,Postcard,2,1,Yes,1,1,1,4,Yes,791.0
16360,No,Points,Letter,1,2,No,2,1,1,3,Yes,623.0
16361,No,Points,Letter,3,1,No,2,3,1,4,Yes,1661.0
16362,No,Points,Letter,2,1,No,2,2,1,5,Yes,708.0
16363,No,Air Miles,Letter,1,1,No,1,1,1,5,Yes,1595.0
16364,No,Air Miles,Letter,2,2,No,3,2,2,5,No,820.0
16365,No,Air Miles,Postcard,1,1,No,2,3,2,4,No,916.0
16366,No,Air Miles,Letter,3,2,No,1,2,1,3,Yes,1400.0
16367,No,Air Miles,Postcard,2,2,No,2,1,1,5,Yes,1354.0
16368,No,Points,Letter,2,2,No,2,1,1,5,Yes,609.0
16369,No,Points,Letter,3,1,No,1,2,1,4,Yes,1881.0
16370,No,Cash Back,Letter,2,1,No,3,2,2,4,No,478.0
16371,No,Air Miles,Postcard,2,1,No,3,3,1,5,No,509.0
16372,No,Points,Postcard,2,2,No,3,3,1,4,Yes,782.0
16373,No,Air Miles,Letter,2,1,No,2,1,1,4,No,953.0
16374,No,Air Miles,Letter,3,1,No,3,1,1,4,Yes,104.0
16375,Yes,Cash Back,Postcard,3,2,No,1,1,1,3,Yes,377.0
16376,No,Air Miles,Postcard,3,1,No,3,2,1,5,Yes,459.0
16377,No,Points,Postcard,2,1,No,3,1,1,4,Yes,424.0
16378,No,Points,Postcard,2,2,No,1,2,1,3,Yes,449.0
16379,No,Air Miles,Postcard,1,1,No,2,2,2,5,Yes,574.0
16380,No,Cash Back,Postcard,2,1,No,2,3,1,3,No,1043.0
16381,No,Cash Back,Postcard,2,1,No,2,2,2,3,Yes,82.0
16382,No,Cash Back,Postcard,1,1,No,1,3,1,3,No,38.0
16383,No,Points,Postcard,2,2,No,2,3,1,3,Yes,531.0
16384,No,Cash Back,Postcard,3,1,Yes,3,2,1,3,Yes,1280.0
16385,No,Cash Back,Letter,3,1,No,3,2,1,4,Yes,786.0
16386,No,Cash Back,Letter,3,1,Yes,3,2,1,5,Yes,1360.0
16387,No,Air Miles,Postcard,2,1,No,3,2,2,2,Yes,471.0
16388,Yes,Points,Postcard,2,1,No,3,2,1,4,Yes,232.0
16389,No,Points,Postcard,2,1,No,1,2,1,3,Yes,1747.0
16390,No,Air Miles,Postcard,2,1,No,3,2,1,3,Yes,971.0
16391,No,Points,Postcard,2,1,No,3,1,1,4,Yes,217.0
16392,No,Cash Back,Postcard,2,1,No,1,2,1,2,No,1387.0
16393,No,Cash Back,Postcard,2,1,No,2,2,2,4,Yes,729.0
16394,No,Points,Letter,3,1,No,3,1,1,4,Yes,1556.0
16395,No,Air Miles,Letter,2,1,No,3,3,1,5,Yes,545.0
16396,No,Points,Postcard,2,2,No,1,2,1,5,No,852.0
16397,No,Points,Postcard,2,2,No,3,1,1,4,No,1247.0
16398,No,Cash Back,Postcard,1,1,No,1,3,1,3,No,1942.0
16399,No,Points,Postcard,2,1,No,2,1,1,4,No,867.0
16400,No,Cash Back,Postcard,2,2,No,1,1,1,3,Yes,843.0
16401,No,Cash Back,Postcard,3,1,No,2,2,1,3,No,448.0
16402,No,Cash Back,Postcard,2,1,No,2,3,1,4,No,308.0
16403,No,Cash Back,Letter,3,1,No,2,1,1,4,Yes,1165.0
16404,No,Cash Back,Postcard,1,2,No,2,1,1,3,Yes,348.0
16405,No,Points,Postcard,1,1,No,1,2,1,3,No,2144.0
16406,No,Air Miles,Postcard,2,1,No,2,2,1,3,Yes,540.0
16407,No,Cash Back,Letter,1,1,No,1,3,1,4,Yes,124.0
16408,No,Cash Back,Postcard,2,2,Yes,3,1,2,3,No,40.0
16409,No,Cash Back,Postcard,2,1,No,3,2,2,5,Yes,1290.0
16410,No,Points,Letter,1,2,Yes,2,2,1,5,Yes,519.0
16411,No,Points,Letter,2,1,Yes,1,1,2,3,No,222.0
16412,No,Points,Postcard,2,2,No,2,2,1,2,Yes,392.0
16413,No,Air Miles,Postcard,2,2,No,3,3,1,5,No,155.0
16414,No,Points,Postcard,1,2,No,2,2,2,2,No,1703.0
16415,No,Points,Postcard,2,1,No,3,3,1,3,Yes,6.0
16416,Yes,Cash Back,Postcard,2,1,No,1,2,1,3,Yes,505.0
16417,No,Cash Back,Letter,2,2,No,1,2,1,2,Yes,748.0
16418,No,Air Miles,Letter,2,1,No,2,2,1,3,Yes,362.0
16419,No,Points,Letter,2,1,No,3,1,1,4,Yes,881.0
16420,No,Points,Postcard,1,2,No,2,3,1,4,Yes,1359.0
16421,No,Cash Back,Postcard,2,1,No,1,3,1,4,Yes,227.0
16422,Yes,Points,Postcard,1,2,Yes,1,1,1,4,No,2184.0
16423,No,Cash Back,Postcard,3,1,No,3,3,2,3,Yes,399.0
16424,Yes,Air Miles,Postcard,1,1,No,1,3,1,3,No,373.0
16425,No,Air Miles,Letter,3,1,No,2,1,2,4,No,724.0
16426,Yes,Cash Back,Postcard,2,1,No,2,2,1,3,Yes,154.0
16427,No,Points,Postcard,1,1,No,3,2,1,4,Yes,994.0
16428,No,Cash Back,Postcard,2,1,No,3,2,1,5,Yes,1900.0
16429,No,Cash Back,Postcard,2,1,Yes,2,2,1,3,Yes,1457.0
16430,No,Points,Postcard,2,2,No,3,2,2,5,Yes,537.0
16431,No,Points,Postcard,1,1,Yes,2,2,1,4,Yes,660.0
16432,No,Air Miles,Letter,2,1,No,3,1,1,5,No,617.0
16433,No,Air Miles,Postcard,3,1,No,3,1,2,4,No,737.0
16434,No,Cash Back,Letter,3,2,No,3,2,1,5,No,1394.0
16435,No,Points,Letter,3,2,No,2,2,1,4,No,674.0
16436,No,Cash Back,Postcard,2,2,No,2,1,1,5,Yes,44.0
16437,No,Air Miles,Letter,2,1,No,1,2,1,2,Yes,11.0
16438,No,Cash Back,Letter,1,1,No,3,1,2,4,Yes,169.0
16439,No,Air Miles,Postcard,1,1,No,3,2,1,2,No,1212.0
16440,No,Points,Letter,3,1,No,2,2,1,2,No,955.0
16441,No,Air Miles,Letter,3,2,No,3,1,2,2,No,1254.0
16442,No,Cash Back,Postcard,2,1,No,2,3,1,4,Yes,1308.0
16443,No,Cash Back,Postcard,2,1,No,3,3,2,5,Yes,519.0
16444,No,Air Miles,Postcard,3,1,No,3,1,2,4,Yes,129.0
16445,No,Points,Letter,2,1,No,2,3,1,3,Yes,1156.0
16446,No,Points,Letter,1,1,No,2,1,1,5,Yes,1504.0
16447,No,Air Miles,Letter,3,1,No,1,2,1,4,No,812.0
